UserID,Video,Main_Category_list,Sub_Category_list
14,6,"['Appearance', 'Educational/Informational', 'Product Guide', 'Product Guide', 'Leisure and Comedy', 'Life Sharing']","['Dance', 'Medical Health', 'Product Review', 'Product Review', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing']"
14,7,"['Life Sharing', 'Life Sharing', 'Celebrity Entertainment', 'Product Guide', 'Product Guide', 'Plot Type', 'Plot Type', 'Appearance']","['Food', 'Vlog/Insights Sharing', 'Celebrity Entertainment', 'Product Review', 'Product Review', 'Film/Variety Editing', 'Film/Variety Editing', 'Music']"
14,8,"['Leisure and Comedy', 'Life Sharing', 'Appearance', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Leisure and Comedy', 'Product Guide', 'Leisure and Comedy', 'Product Guide', 'Life Sharing']","['Satirical Parody', 'Vlog/Insights Sharing', 'Music', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Product Review', 'Satirical Parody', 'Product Review', 'Satirical Parody', 'Product Review', 'Vlog/Insights Sharing']"
14,9,"['Product Guide', 'Appearance', 'Educational/Informational', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Appearance', 'Product Guide', 'Life Sharing']","['Product Review', 'Music', 'Medical Health', 'Travel', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Music', 'Product Review', 'Travel']"
14,10,"['Educational/Informational', 'Plot Type', 'Life Sharing', 'Product Guide', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Life Sharing', 'Life Sharing']","['Medical Health', 'Short Skits', 'Vlog/Insights Sharing', 'Product Review', 'Vlog/Insights Sharing', 'Travel', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Short Skits', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing']"
14,11,"['Product Guide', 'Product Guide', 'Product Guide', 'Educational/Informational', 'Product Guide', 'Celebrity Entertainment', 'Plot Type', 'Product Guide', 'Appearance', 'Product Guide', 'Product Guide']","['Outfit Recommendations', 'Outfit Recommendations', 'Product Review', 'Workplace/Interpersonal Relationships', 'Product Review', 'Celebrity Entertainment', 'Film/Variety Editing', 'Product Review', 'Music', 'Outfit Recommendations', 'Product Review']"
14,12,"['Product Guide', 'Product Guide', 'Celebrity Entertainment', 'Plot Type', 'Celebrity Entertainment', 'Plot Type', 'Appearance', 'Life Sharing']","['Product Review', 'Product Review', 'Celebrity Entertainment', 'Short Skits', 'Celebrity Entertainment', 'Film/Variety Editing', 'Music', 'Vlog/Insights Sharing']"
14,13,"['Product Guide', 'Product Guide', 'Product Guide', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Leisure and Comedy', 'Celebrity Entertainment', 'Educational/Informational', 'Educational/Informational', 'Life Sharing']","['Outfit Recommendations', 'Outfit Recommendations', 'Product Review', 'Travel', 'Travel', 'Product Review', 'Creative Editing/Dubbing', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Travel']"
14,14,"['Educational/Informational', 'Appearance', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Product Guide', 'Life Sharing', 'Educational/Informational', 'Educational/Informational', 'Life Sharing', 'Product Guide', 'Leisure and Comedy', 'Product Guide']","['Workplace/Interpersonal Relationships', 'Music', 'Travel', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing', 'Product Review', 'Travel', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Travel', 'Product Review', 'Satirical Parody', 'Product Review']"
15,1,"['Leisure and Comedy', 'Leisure and Comedy', 'Advertising', 'Life Sharing', 'News and Current Events', 'Life Sharing', 'Leisure and Comedy', 'Product Guide', 'Educational/Informational', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Educational/Informational', 'Life Sharing']","['Creative Editing/Dubbing', 'Satirical Parody', 'Local Culture and Tourism', 'Home Life', 'Social and Political News', 'Skill Sharing', 'Satirical Parody', 'Product Review', 'Medical Health', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Popular Science', 'Home Life']"
15,2,"['Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Appearance', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Sports', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Life Sharing', 'Leisure and Comedy']","['Vlog/Insights Sharing', 'Home Life', 'Street Interviews', 'Music', 'Home Life', 'Satirical Parody', 'Satirical Parody', 'Home Life', 'Sports', 'Vlog/Insights Sharing', 'Cute Pets', 'Skill Sharing', 'Vlog/Insights Sharing', 'Product Review', 'Home Life', 'Satirical Parody']"
15,3,"['Life Sharing', 'Others', 'Life Sharing', 'Plot Type', 'Educational/Informational', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Sports', 'Sports', 'Others', 'Educational/Informational']","['Fitness and Beauty', 'Others', 'Home Life', 'Film/Variety Editing', 'Popular Science', 'Home Life', 'Satirical Parody', 'Landscape Photography', 'Sports', 'Sports', 'Others', 'Popular Science']"
15,4,"['News and Current Events', 'Life Sharing', 'Sports', 'Leisure and Comedy', 'Sports', 'Life Sharing', 'Leisure and Comedy']","['Social and Political News', 'Vlog/Insights Sharing', 'Sports', 'Cute Pets', 'Sports', 'Vlog/Insights Sharing', 'Satirical Parody']"
15,5,"['Sports', 'Sports', 'Life Sharing']","['Sports', 'Sports', 'Vlog/Insights Sharing']"
15,6,"['Life Sharing', 'Sports', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy']","['Home Life', 'Sports', 'Animation/Anime', 'Skill Sharing', 'Home Life', 'Satirical Parody']"
15,7,"['Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing']","['Art Creation', 'Vlog/Insights Sharing', 'Satirical Parody', 'Vlog/Insights Sharing', 'Home Life', 'Art Creation', 'Vlog/Insights Sharing']"
15,8,"['Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Automobiles', 'Leisure and Comedy']","['Sports', 'Cute Pets', 'Cute Pets', 'Sports', 'Cute Pets', 'Satirical Parody', 'Automobiles', 'Creative Editing/Dubbing']"
15,9,"['Leisure and Comedy', 'Sports', 'Sports', 'Sports', 'Sports', 'Life Sharing', 'Appearance', 'Celebrity Entertainment']","['Cute Pets', 'Sports', 'Sports', 'Sports', 'Sports', 'Fitness and Beauty', 'Music', 'Celebrity Entertainment']"
15,10,"['Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Appearance']","['Satirical Parody', 'Home Life', 'Home Life', 'Home Life', 'Music']"
15,11,"['Automobiles', 'Sports', 'Sports', 'Leisure and Comedy', 'Sports', 'Life Sharing', 'Automobiles']","['Automobiles', 'Sports', 'Sports', 'Cute Pets', 'Sports', 'Vlog/Insights Sharing', 'Automobiles']"
15,12,"['Sports', 'Leisure and Comedy', 'Others', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Automobiles']","['Sports', 'Cute Pets', 'Others', 'Home Life', 'Cute Pets', 'Landscape Photography', 'Automobiles']"
15,13,"['Sports', 'Sports', 'Life Sharing', 'Sports', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy']","['Sports', 'Sports', 'Vlog/Insights Sharing', 'Sports', 'Vlog/Insights Sharing', 'Home Life', 'Vlog/Insights Sharing', 'Satirical Parody']"
15,14,"['Sports', 'Sports', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Sports', 'Leisure and Comedy']","['Sports', 'Sports', 'Vlog/Insights Sharing', 'Food', 'Cute Pets', 'Sports', 'Cute Pets']"
16,1,"['Life Sharing', 'Others', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy']","['Vlog/Insights Sharing', 'Others', 'Cute Pets', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing', 'Fitness and Beauty', 'Creative Editing/Dubbing', 'Cute Pets', 'Landscape Photography', 'Creative Editing/Dubbing']"
16,2,"['Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Games', 'Leisure and Comedy', 'Games', 'Life Sharing', 'Games', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing']","['Creative Editing/Dubbing', 'Cute Pets', 'Vlog/Insights Sharing', 'Games', 'Street Interviews', 'Games', 'Home Life', 'Games', 'Creative Editing/Dubbing', 'Cute Pets', 'Vlog/Insights Sharing']"
16,3,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Appearance', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Plot Type', 'Leisure and Comedy', 'Leisure and Comedy']","['Satirical Parody', 'Satirical Parody', 'Cute Pets', 'Animation/Anime', 'Dance', 'Satirical Parody', 'Vlog/Insights Sharing', 'Animation/Anime', 'Short Skits', 'Satirical Parody', 'Satirical Parody']"
16,4,"['Others', 'Appearance', 'Appearance', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Appearance', 'Life Sharing', 'Plot Type', 'Leisure and Comedy', 'Leisure and Comedy', 'Plot Type']","['Others', 'Music', 'Music', 'Vlog/Insights Sharing', 'Cute Pets', 'Cute Pets', 'Dance', 'Home Life', 'Animation/Anime', 'Satirical Parody', 'Creative Editing/Dubbing', 'Animation/Anime']"
16,5,"['Others', 'Leisure and Comedy', 'Sports', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Celebrity Entertainment']","['Others', 'Cute Pets', 'Sports', 'Skill Sharing', 'Street Interviews', 'Satirical Parody', 'Cute Pets', 'Vlog/Insights Sharing', 'Animation/Anime', 'Home Life', 'Cute Pets', 'Vlog/Insights Sharing', 'Street Interviews', 'Satirical Parody', 'Celebrity Entertainment']"
16,6,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Leisure and Comedy', 'Others', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing']","['Cute Pets', 'Creative Editing/Dubbing', 'Cute Pets', 'Home Life', 'Animation/Anime', 'Cute Pets', 'Others', 'Home Life', 'Creative Editing/Dubbing', 'Cute Pets', 'Satirical Parody', 'Vlog/Insights Sharing']"
16,7,"['Celebrity Entertainment', 'Life Sharing', 'Leisure and Comedy', 'Games', 'Life Sharing', 'Leisure and Comedy', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy']","['Celebrity Entertainment', 'Home Life', 'Creative Editing/Dubbing', 'Games', 'Vlog/Insights Sharing', 'Street Interviews', 'Sports', 'Creative Editing/Dubbing', 'Cute Pets', 'Vlog/Insights Sharing', 'Home Life', 'Cute Pets', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Satirical Parody']"
16,8,"['Plot Type', 'Life Sharing', 'Plot Type', 'Life Sharing', 'Celebrity Entertainment', 'Plot Type', 'Leisure and Comedy', 'Plot Type', 'Life Sharing', 'Plot Type', 'Plot Type', 'Leisure and Comedy']","['Animation/Anime', 'Vlog/Insights Sharing', 'Animation/Anime', 'Skill Sharing', 'Celebrity Entertainment', 'Short Skits', 'Cute Pets', 'Animation/Anime', 'Vlog/Insights Sharing', 'Short Skits', 'Animation/Anime', 'Creative Editing/Dubbing']"
16,9,"['Plot Type', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Plot Type', 'Plot Type', 'Life Sharing', 'Plot Type', 'Others', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Leisure and Comedy', 'Plot Type', 'Plot Type', 'Leisure and Comedy', 'Plot Type']","['Animation/Anime', 'Home Life', 'Satirical Parody', 'Animation/Anime', 'Short Skits', 'Animation/Anime', 'Vlog/Insights Sharing', 'Animation/Anime', 'Others', 'Home Life', 'Creative Editing/Dubbing', 'Short Skits', 'Creative Editing/Dubbing', 'Animation/Anime', 'Animation/Anime', 'Creative Editing/Dubbing', 'Animation/Anime']"
16,10,"['Plot Type', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Plot Type', 'Plot Type', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing']","['Animation/Anime', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Home Life', 'Animation/Anime', 'Animation/Anime', 'Film/Variety Editing', 'Creative Editing/Dubbing', 'Home Life', 'Vlog/Insights Sharing']"
16,11,"['Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Celebrity Entertainment']","['Vlog/Insights Sharing', 'Street Interviews', 'Vlog/Insights Sharing', 'Cute Pets', 'Vlog/Insights Sharing', 'Animation/Anime', 'Vlog/Insights Sharing', 'Street Interviews', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Celebrity Entertainment']"
16,12,"['Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Plot Type', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Others']","['Cute Pets', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Cute Pets', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Animation/Anime', 'Animation/Anime', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Art Creation', 'Creative Editing/Dubbing', 'Others']"
16,13,"['Life Sharing', 'Life Sharing', 'Life Sharing', 'Celebrity Entertainment', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Plot Type', 'Plot Type']","['Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Celebrity Entertainment', 'Satirical Parody', 'Vlog/Insights Sharing', 'Skill Sharing', 'Creative Editing/Dubbing', 'Film/Variety Editing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Animation/Anime', 'Film/Variety Editing']"
16,14,"['Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Plot Type', 'Plot Type', 'Leisure and Comedy']","['Satirical Parody', 'Cute Pets', 'Animation/Anime', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Film/Variety Editing', 'Animation/Anime', 'Landscape Photography']"
17,1,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Others', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy']","['Satirical Parody', 'Landscape Photography', 'Cute Pets', 'Cute Pets', 'Cute Pets', 'Vlog/Insights Sharing', 'Others', 'Satirical Parody', 'Cute Pets', 'Satirical Parody']"
17,2,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing']","['Cute Pets', 'Cute Pets', 'Cute Pets', 'Satirical Parody', 'Satirical Parody', 'Cute Pets', 'Satirical Parody', 'Satirical Parody', 'Vlog/Insights Sharing']"
17,3,"['Leisure and Comedy', 'Leisure and Comedy', 'Appearance', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy']","['Art Creation', 'Cute Pets', 'Music', 'Cute Pets', 'Vlog/Insights Sharing', 'Food', 'Satirical Parody', nan]"
17,4,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Others']","['Cute Pets', 'Cute Pets', 'Cute Pets', 'Satirical Parody', 'Cute Pets', 'Others']"
17,5,"['Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Others']","['Cute Pets', 'Travel', 'Cute Pets', 'Creative Editing/Dubbing', 'Fitness and Beauty', 'Satirical Parody', 'Cute Pets', 'Cute Pets', 'Others']"
17,6,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy']","['Cute Pets', 'Satirical Parody', 'Cute Pets', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing']"
17,7,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing']","['Satirical Parody', 'Satirical Parody', 'Cute Pets', 'Cute Pets', 'Satirical Parody', 'Satirical Parody', 'Vlog/Insights Sharing']"
17,8,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy']","['Satirical Parody', 'Satirical Parody', 'Satirical Parody', 'Satirical Parody', 'Vlog/Insights Sharing', 'Satirical Parody', 'Cute Pets']"
17,9,"['Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Plot Type']","['Satirical Parody', 'Satirical Parody', 'Animation/Anime', 'Film/Variety Editing']"
17,10,"['Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Leisure and Comedy', 'Plot Type', 'Leisure and Comedy']","['Skill Sharing', 'Satirical Parody', 'Cute Pets', 'Animation/Anime', 'Satirical Parody', 'Animation/Anime', 'Street Interviews']"
17,11,"['Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Plot Type', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy']","['Cute Pets', 'Satirical Parody', 'Animation/Anime', 'Animation/Anime', 'Cute Pets', 'Home Life', 'Vlog/Insights Sharing', 'Satirical Parody']"
17,12,"['Others', 'Others']","['Others', 'Others']"
17,13,"['Leisure and Comedy', 'Life Sharing', 'Educational/Informational', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy']","['Art Creation', 'Vlog/Insights Sharing', 'Popular Science', 'Cute Pets', 'Cute Pets', 'Cute Pets', 'Art Creation']"
17,14,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Others', 'Others', 'Life Sharing', 'Life Sharing', 'Life Sharing']","['Cute Pets', 'Cute Pets', 'Cute Pets', 'Others', 'Others', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Home Life']"
18,1,"['Life Sharing', 'Others', 'News and Current Events', 'Leisure and Comedy', 'Product Guide', 'Life Sharing', 'Others', 'Product Guide', 'Leisure and Comedy', 'Leisure and Comedy']","['Home Life', 'Others', 'Social and Political News', 'Cute Pets', 'Product Review', 'Vlog/Insights Sharing', 'Others', 'Product Review', 'Street Interviews', 'Satirical Parody']"
18,2,"['Others', 'Leisure and Comedy', 'Sports', 'Educational/Informational', 'Others', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy']","['Others', 'Landscape Photography', 'Sports', 'Popular Science', 'Others', 'Food', 'Landscape Photography', 'Landscape Photography']"
18,3,"['Life Sharing', 'Others', 'Others', 'Educational/Informational', 'Life Sharing', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Others', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy']","['Travel', 'Others', 'Others', 'Popular Science', 'Travel', 'Sports', 'Cute Pets', 'Satirical Parody', 'Others', 'Satirical Parody', 'Travel', 'Cute Pets', 'Satirical Parody', 'Travel', 'Landscape Photography']"
18,4,"['Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Celebrity Entertainment', 'Leisure and Comedy', 'Others', 'Life Sharing', 'Others']","['Landscape Photography', 'Landscape Photography', 'Travel', 'Celebrity Entertainment', 'Landscape Photography', 'Others', 'Food', 'Others']"
18,5,"['Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing']","['Travel', 'Travel', 'Landscape Photography', 'Travel', 'Travel']"
18,6,"['Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Plot Type', 'Celebrity Entertainment', 'Life Sharing', 'News and Current Events']","['Landscape Photography', 'Landscape Photography', 'Landscape Photography', 'Landscape Photography', 'Vlog/Insights Sharing', 'Food', 'Satirical Parody', 'Vlog/Insights Sharing', 'Travel', 'Landscape Photography', 'Product Review', 'Film/Variety Editing', 'Celebrity Entertainment', 'Travel', 'Social and Political News']"
18,7,"['Appearance', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Automobiles', 'Plot Type']","['Music', 'Travel', 'Skill Sharing', 'Vlog/Insights Sharing', 'Product Review', 'Satirical Parody', 'Landscape Photography', 'Satirical Parody', 'Travel', 'Automobiles', 'Film/Variety Editing']"
18,8,"['News and Current Events', 'Automobiles', 'Leisure and Comedy', 'Leisure and Comedy', 'Others', 'Others', 'Leisure and Comedy']","['Social and Political News', 'Automobiles', 'Satirical Parody', 'Satirical Parody', 'Others', 'Others', 'Street Interviews']"
18,9,"['Sports', 'Leisure and Comedy', 'Life Sharing']","['Sports', 'Satirical Parody', 'Travel']"
18,10,"['Others', 'Others', 'Life Sharing', 'Others', 'Leisure and Comedy', 'News and Current Events', 'News and Current Events', 'Leisure and Comedy', 'Others', 'Leisure and Comedy']","['Others', 'Others', 'Travel', 'Others', 'Street Interviews', 'Social and Political News', 'Social and Political News', 'Satirical Parody', 'Others', 'Landscape Photography']"
18,11,"['Leisure and Comedy', 'Others', 'Leisure and Comedy', 'Sports', 'News and Current Events', 'Others', 'Life Sharing', 'Others', 'Life Sharing', 'Others', 'Leisure and Comedy']","['Landscape Photography', 'Others', 'Street Interviews', 'Sports', 'Social and Political News', 'Others', 'Travel', 'Others', 'Travel', 'Others', 'Landscape Photography']"
18,12,"['Life Sharing', 'Life Sharing', 'Sports', 'Life Sharing', 'Life Sharing', 'Advertising', 'Life Sharing', 'Sports', 'Life Sharing']","['Travel', 'Travel', 'Sports', 'Travel', 'Travel', 'Public Service Advertising', 'Travel', 'Sports', 'Travel']"
18,13,"['Leisure and Comedy', 'Leisure and Comedy', 'Others', 'Leisure and Comedy', 'Life Sharing', 'Others', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy']","['Landscape Photography', 'Landscape Photography', 'Others', 'Satirical Parody', 'Travel', 'Others', 'Travel', 'Landscape Photography', 'Landscape Photography', 'Others', 'Landscape Photography']"
18,14,"['Life Sharing', 'Leisure and Comedy', 'News and Current Events', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing']","['Travel', 'Landscape Photography', 'Social and Political News', 'Landscape Photography', 'Satirical Parody', 'Landscape Photography', 'Landscape Photography', 'Landscape Photography', 'Landscape Photography', 'Travel']"
20,1,"['Appearance', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Appearance', 'Celebrity Entertainment', 'Life Sharing', 'Appearance', 'Leisure and Comedy']","['Music', 'Food', 'Home Life', 'Landscape Photography', 'Landscape Photography', 'Skill Sharing', 'Music', 'Celebrity Entertainment', 'Vlog/Insights Sharing', 'Music', 'Cute Pets']"
20,2,"['Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Finance', 'Appearance', 'Others', 'Appearance', 'Leisure and Comedy', 'Others', 'Appearance', 'Plot Type']","['Food', 'Satirical Parody', 'Satirical Parody', 'Food', 'Others', 'Music', 'Others', 'Music', 'Satirical Parody', 'Others', 'Music', 'Short Skits']"
20,3,"['Leisure and Comedy', 'Others', 'Plot Type', 'Others', 'Celebrity Entertainment', 'Appearance', 'Life Sharing', 'Leisure and Comedy']","['Satirical Parody', 'Others', 'Short Skits', 'Others', 'Celebrity Entertainment', 'Music', 'Vlog/Insights Sharing', 'Art Creation']"
20,4,"['Life Sharing', 'Life Sharing', 'Life Sharing', 'News and Current Events', 'Plot Type', 'Appearance', 'Others', 'Plot Type', 'Life Sharing']","['Vlog/Insights Sharing', 'Food', 'Vlog/Insights Sharing', 'Social and Political News', 'Short Skits', 'Music', 'Others', 'Short Skits', 'Vlog/Insights Sharing']"
20,5,"['Leisure and Comedy', 'Appearance', 'Product Guide', 'Plot Type', 'Life Sharing', 'Leisure and Comedy']","['Creative Editing/Dubbing', 'Music', 'Outfit Recommendations', 'Movie Commentary', 'Vlog/Insights Sharing', 'Satirical Parody']"
20,6,"['Life Sharing', 'Life Sharing', 'News and Current Events']","['Food', 'Food', 'Social and Political News']"
20,7,"['Automobiles', 'Automobiles', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing']","['Automobiles', 'Automobiles', 'Art Creation', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Food']"
20,8,"['News and Current Events', 'Leisure and Comedy', 'Appearance', 'Life Sharing', 'Life Sharing', 'Appearance', 'Leisure and Comedy']","['Social and Political News', 'Satirical Parody', 'Music', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Music', 'Street Interviews']"
20,9,"['Leisure and Comedy', 'Life Sharing', 'Appearance', 'News and Current Events', 'Life Sharing', 'Automobiles', 'Leisure and Comedy', 'Life Sharing']","['Street Interviews', 'Vlog/Insights Sharing', 'Music', 'Social and Political News', 'Vlog/Insights Sharing', 'Automobiles', 'Cute Pets', 'Food']"
20,10,"['Others', 'Leisure and Comedy', 'Life Sharing']","['Others', 'Street Interviews', 'Vlog/Insights Sharing']"
20,11,"['Leisure and Comedy', 'Appearance', 'Others', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Automobiles', 'Life Sharing']","['Satirical Parody', 'Music', 'Others', 'Travel', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Automobiles', 'Food']"
20,12,"['Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Others']","['Vlog/Insights Sharing', 'Food', 'Food', 'Vlog/Insights Sharing', 'Others']"
20,13,"['Life Sharing', 'Life Sharing', 'News and Current Events']","['Travel', 'Vlog/Insights Sharing', 'Social and Political News']"
20,14,"['Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing']","['Vlog/Insights Sharing', 'Travel', 'Travel', 'Food', 'Vlog/Insights Sharing']"
